DEC_15seg,DEC_30seg,DEC_45seg,DEC_60seg,DEC_globopreenchido,EtOH_15seg,EtOH_30seg,EtOH_45seg,EtOH_60seg,EtOH_globo preenchido,H2O_15seg,H2O_30seg,H2O_45seg,H2O_60seg,H2O_globopreenchido
,,47.52352941176471,,,44.98,,,55.805098039215686,,,59.55098039215687,74.9670588235294,,
31.745098039215684,56.346274509803926,53.4843137254902,,57.8756862745098,47.94549019607843,57.71176470588235,51.48274509803922,,56.94313725490196,63.09176470588235,,53.62352941176469,,76.01764705882353
,,45.660784313725486,,,39.51725490196078,,,55.805098039215686,,,56.476470588235294,73.15058823529411,,
,53.07098039215686,63.72941176470589,,68.56745098039215,57.93450980392157,53.74117647058824,50.32705882352941,56.70313725490196,55.51568627450981,63.32823529411764,66.79803921568629,72.24235294117646,,76.01764705882353
34.38039215686274,50.70549019607844,67.45490196078431,,67.89921568627452,60.2756862745098,55.17058823529412,53.29882352941176,57.42156862745098,58.37058823529412,50.55882352941176,58.45294117647059,73.37764705882353,,74.35686274509803
,45.06470588235294,54.60196078431373,,55.42549019607843,60.11960784313725,56.6,58.74705882352941,,58.1921568627451,56.47058823529412,,45.67647058823529,,56.088235294117645
,47.6121568627451,66.52352941176471,,,52.6278431372549,53.74117647058824,57.426274509803925,54.90705882352941,,,58.01372549019608,67.2470588235294,,68.9
,,54.04313725490197,,,45.9164705882353,49.92941176470588,55.445098039215694,56.882745098039216,,,72.5078431372549,50.67176470588235,,
,,43.9843137254902,,,,,,,,,52.52352941176471,,,
,52.161176470588245,59.44509803921568,,58.98941176470588,54.18862745098039,42.147058823529406,54.78470588235295,56.34392156862744,65.3294117647059,57.88941176470588,59.55098039215687,45.9035294117647,,62.96862745098039
,,,,,,,,,,,,,,
,,43.9843137254902,,,,,,63.16901960784313,,,57.35490196078432,72.9235294117647,,
,,,,,,,,,,,40.44509803921569,,,
,,,,,,,,,,,,,,
,,57.396078431372544,,,,,,,,,56.91568627450981,55.89411764705882,,
,,,,,,,,,,,,,,
,,47.70980392156862,,,,,,,,,62.84509803921569,74.28588235294117,,
,,47.70980392156862,,,,,,63.16901960784313,,,54.06078431372549,73.83176470588234,,
,,,,,,,,,,,,,,
,,,,,,,,,,,48.35098039215686,,,
,,54.04313725490197,,,,,,58.319607843137256,,,58.01372549019608,73.83176470588234,,
,,,,,,,,,,,,,,
,,,,,,,,,,,49.88823529411765,,,
,51.61529411764706,49.01372549019608,,72.1313725490196,,60.09411764705882,61.3886274509804,53.64980392156863,,69.0035294117647,,55.44,58.886666666666656,67.23921568627452
,52.161176470588245,60.00392156862745,,59.212156862745104,57.31019607843137,54.85294117647059,57.09607843137256,50.05764705882353,,58.59882352941176,57.13529411764706,67.2470588235294,,67.95098039215686
37.64313725490196,,,49.82588235294118,72.1313725490196,,55.64705882352941,49.66666666666667,,,60.49058823529412,49.88823529411765,,69.33999999999999,58.22352941176471
,,,,,,,,,,,52.74313725490197,,,
,,53.67058823529412,,,39.82941176470588,,,57.42156862745098,,,67.2372549019608,56.80235294117647,,
,,54.04313725490197,,,,,,63.16901960784313,,,58.892156862745104,66.56588235294117,,
,53.07098039215686,61.494117647058815,,68.56745098039215,59.9635294117647,52.311764705882354,51.48274509803922,53.29058823529412,58.01372549019608,63.32823529411764,56.69607843137255,67.70117647058822,,72.93333333333334
33.87843137254902,60.16745098039216,53.85686274509804,45.39137254901961,58.98941176470588,60.9,54.85294117647059,56.93098039215687,54.90705882352941,44.80980392156863,71.13176470588235,52.74313725490197,71.56117647058822,,71.03529411764706
,,50.87647058823529,,,,,,,,,53.84117647058824,,,
,,44.72941176470588,,,,,,,,,46.59411764705882,,,
,38.87803921568627,57.0235294117647,,,39.82941176470588,49.92941176470588,50.161960784313735,53.47019607843137,,39.44470588235294,,68.83647058823529,,
,,43.79803921568627,,,,,,,,,55.81764705882353,61.34352941176469,,
,44.15490196078432,66.52352941176471,,,44.823921568627455,49.92941176470588,58.08666666666667,59.21764705882352,,42.04588235294118,57.794117647058826,58.39176470588235,,
,,48.45490196078431,,,,,,60.47490196078431,,,59.33137254901961,68.38235294117646,,
,,,,,,,,,,,47.6921568627451,,,
,,47.70980392156862,,,,,,,,,49.22941176470589,,,
41.4078431372549,52.161176470588245,52.92549019607843,54.26039215686275,68.56745098039215,,52.629411764705885,,46.46549019607843,45.70196078431373,,,42.951764705882354,62.08666666666666,68.9
42.28627450980392,51.43333333333334,50.317647058823525,56.27607843137256,72.1313725490196,57.46627450980392,56.75882352941176,,54.90705882352941,58.1921568627451,,53.62156862745098,,69.33999999999999,71.03529411764706
,44.15490196078432,55.90588235294118,,,48.56980392156863,,55.94039215686275,52.21294117647058,,57.41647058823529,72.28823529411764,56.57529411764705,,
,,,,,,,,,,,50.54705882352941,,,
,,,55.46980392156864,67.89921568627452,54.34470588235294,53.74117647058824,,52.572156862745096,48.2,,,,71.04666666666667,61.54509803921569
,49.43176470588236,60.00392156862745,,,55.28117647058824,53.423529411764704,61.3886274509804,54.90705882352941,61.22549019607843,51.74117647058823,52.74313725490197,68.15529411764705,,70.79803921568629
,,54.04313725490197,,,,,,58.49921568627451,,,55.15882352941177,73.15058823529411,,
,,,,,,,,,,,44.17843137254902,,,
,,,,,,,,,,,44.61764705882353,,,
,,,,,,,,,,,54.93921568627451,,,
,,,,,,,,,,,48.35098039215686,,,
,,,,,,,,,,,45.93529411764706,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,45.71568627450981,,,
,,54.04313725490197,,,,,,57.78078431372548,,,54.71960784313725,75.42117647058822,,
,,41.19019607843137,,,,,,,,,49.88823529411765,,,
39.14901960784314,47.794117647058826,51.99411764705882,54.46196078431373,66.56274509803922,60.11960784313725,42.147058823529406,56.27058823529412,56.5235294117647,52.12549019607843,,,49.08235294117647,59.52666666666666,
,,62.9843137254902,,59.88039215686275,48.10156862745098,53.26470588235294,55.94039215686275,49.15960784313725,58.1921568627451,60.25411764705882,67.89607843137256,70.19882352941175,,77.67843137254903
,,,,,,,,,,,41.98235294117647,,,
,,,,,,,,,,,39.78627450980392,,,
,53.07098039215686,60.19019607843137,,56.53921568627451,53.408235294117645,51.51764705882353,58.08666666666667,,49.9843137254902,57.88941176470588,59.33137254901961,67.47411764705882,,72.93333333333334
34.63137254901961,61.07725490196079,56.837254901960776,,58.09843137254902,59.9635294117647,57.23529411764706,54.61960784313726,,56.40784313725491,65.69294117647058,46.81372549019608,50.21764705882352,,79.33921568627451
,,,,,,,,,,,42.20196078431373,,,
,,53.4843137254902,,,,,,65.14470588235294,,,49.44901960784314,58.61882352941176,,
,,,,,,,,,,,57.35490196078432,,,
,,,,,,,,,,,,,,
41.78431372549019,48.52196078431373,,44.585098039215694,,,56.12352941176471,61.3886274509804,52.21294117647058,51.590196078431376,62.14588235294118,,,45.66,66.76470588235293
,,49.38627450980392,,,,,,,,,60.20980392156863,74.28588235294117,,
,,,,,,,,,,,57.35490196078432,69.97176470588235,,
,,58.32745098039216,,,42.79490196078432,,,58.14,,,67.6764705882353,72.69647058823529,,
31.11764705882353,59.80352941176471,44.72941176470588,,71.46313725490197,45.9164705882353,53.423529411764704,49.99686274509804,55.805098039215686,49.9843137254902,62.14588235294118,49.22941176470589,50.89882352941176,,71.03529411764706
,51.25137254901961,58.886274509803926,,55.202745098039216,53.564313725490194,56.28235294117647,53.133725490196085,56.70313725490196,51.41176470588236,51.268235294117645,63.94313725490197,68.15529411764705,,79.10196078431372
,,,,,,,,,,,,,,
,,53.11176470588235,,,44.667843137254906,,53.794117647058826,56.1643137254902,,,70.75098039215686,71.1070588235294,,
,,58.51372549019608,,,44.823921568627455,,,55.98470588235294,,47.48470588235294,64.16274509803922,75.87529411764704,,
,,52.55294117647058,,,,,,,,,58.01372549019608,73.60470588235293,,
,,,,,,,,,,,40.8843137254902,,,
,,55.90588235294118,,,,,,56.5235294117647,,41.336470588235294,62.84509803921569,72.9235294117647,,
,,54.22941176470589,,,42.01450980392157,,,63.16901960784313,,,59.33137254901961,73.60470588235293,,
,,,,,,,,,,,53.62156862745098,,,
,,,,,,,,,,,43.3,,,
,,,,,,,,,,,55.15882352941177,,,
,,54.04313725490197,,,44.823921568627455,,50.98745098039216,60.1156862745098,,,69.65294117647059,68.83647058823529,,
,,51.807843137254906,,,,,,,,,58.01372549019608,,,
,42.69921568627451,42.49411764705882,,,44.04352941176471,,57.09607843137256,55.445882352941176,48.55686274509805,52.21411764705883,72.28823529411764,68.83647058823529,,62.96862745098039
33.12549019607843,52.161176470588245,58.886274509803926,,59.212156862745104,60.5878431372549,52.15294117647059,51.48274509803922,55.98470588235294,49.44901960784314,58.59882352941176,56.25686274509804,69.51764705882353,,60.83333333333333
,,55.34705882352941,,,44.823921568627455,,,58.319607843137256,,,69.43333333333334,49.08235294117647,,
39.65098039215686,,50.317647058823525,65.54823529411766,69.01294117647059,,49.45294117647059,,,49.27058823529412,61.43647058823529,,,64.22,48.49607843137255
,,44.72941176470588,,,,,,,,,55.81764705882353,,,
,,,,,,,,,,,45.93529411764706,,,
,,,,,,,,,,,45.2764705882353,,,
,,,,,,,,,,,,,,
,,53.4843137254902,,,,,,58.319607843137256,,,58.45294117647059,73.15058823529411,,
,,,,,,,,,,,48.35098039215686,,,
34.63137254901961,,57.0235294117647,58.8964705882353,59.43490196078432,,55.17058823529412,54.94980392156863,,58.37058823529412,63.32823529411764,58.23333333333333,49.53647058823529,60.38,72.93333333333334
,,,,,,,,,,,,,,
,,41.37647058823529,,,,,,,,,54.93921568627451,,,
31.745098039215684,46.8843137254902,54.41568627450981,,67.6764705882353,59.80745098039216,55.01176470588235,60.23294117647059,55.805098039215686,57.656862745098046,66.16588235294117,,53.62352941176469,,73.17058823529412
,,,,,,,,,,,44.61764705882353,,,
,,52.55294117647058,,,45.292156862745095,,,60.29529411764705,,,62.84509803921569,,,
,,,,,,,,,,,43.08039215686274,,,
,,49.38627450980392,,,,,,,,,54.06078431372549,70.65294117647058,,
,,,,,,,,,,,,,,
,,51.62156862745098,,,42.79490196078432,,,54.90705882352941,,,60.8686274509804,75.19411764705882,,
,51.61529411764706,58.51372549019608,,,52.94,49.13529411764706,50.32705882352941,55.805098039215686,51.94705882352942,47.957647058823525,,,,67.23921568627452
38.647058823529406,,,61.315294117647056,57.20745098039215,46.54078431372549,56.12352941176471,,,,57.41647058823529,,,,56.8
,,50.13137254901961,,,44.04352941176471,,,55.445882352941176,,,65.04117647058824,57.48352941176469,,
40.02745098039216,,,44.98823529411765,67.23098039215687,55.28117647058824,57.55294117647058,49.17137254901961,55.445882352941176,39.99215686274511,,54.71960784313725,43.86,,68.9
,,,,,,,,,,,45.05686274509805,,,
,,52.92549019607843,,,42.95098039215687,,,57.42156862745098,,,69.65294117647059,57.48352941176469,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
31.870588235294115,57.07411764705883,54.41568627450981,,68.12196078431373,60.2756862745098,51.99411764705882,53.29882352941176,55.62549019607843,51.94705882352942,62.855294117647055,52.52352941176471,53.62352941176469,,75.78039215686275
,,57.0235294117647,,,42.79490196078432,,,60.29529411764705,,,57.794117647058826,69.74470588235293,,
31.11764705882353,53.61686274509805,,,72.35411764705883,58.40274509803921,50.24705882352941,51.48274509803922,53.64980392156863,57.3,62.61882352941176,65.70000000000002,69.29058823529411,,76.4921568627451
,44.33686274509804,54.41568627450981,,,42.01450980392157,,53.133725490196085,53.64980392156863,,,74.26470588235294,60.20823529411764,,
,,48.45490196078431,,,,,,64.96509803921569,,,60.20980392156863,,,
34.63137254901961,,47.52352941176471,50.02745098039216,60.10313725490196,59.18313725490196,53.58235294117647,54.78470588235295,55.98470588235294,50.69803921568628,70.42235294117647,55.378431372549024,70.42588235294116,,70.3235294117647
,,,,,,,,,,,43.73921568627451,,,
,,57.20980392156864,,,,,,63.52823529411764,,,57.57450980392157,72.01529411764704,,
,43.24509803921569,58.51372549019608,,,47.32117647058824,49.92941176470588,58.25176470588236,54.009019607843136,61.58235294117648,,68.99411764705883,71.56117647058822,,48.73333333333333
,,51.062745098039215,,,43.26313725490196,,,58.319607843137256,,,60.20980392156863,61.79764705882353,,
,,,,,46.54078431372549,54.05882352941177,57.426274509803925,,59.084313725490205,51.50470588235294,52.74313725490197,70.65294117647058,,70.79803921568629
,,,,,,,,,,,,,,
,50.15960784313725,56.27843137254902,,58.98941176470588,58.40274509803921,53.423529411764704,55.77529411764706,49.15960784313725,59.26274509803922,47.48470588235294,57.57450980392157,70.42588235294116,,75.54313725490195
,52.88901960784314,66.33725490196079,,56.3164705882353,56.99803921568628,52.15294117647059,58.25176470588236,56.70313725490196,65.15098039215687,57.41647058823529,,44.31411764705882,,76.01764705882353
,,,,,,,,,,,49.22941176470589,,,
37.01568627450981,50.52352941176471,46.03333333333333,56.8807843137255,71.68588235294118,,49.45294117647059,58.58196078431373,53.64980392156863,,57.18,54.71960784313725,,64.00666666666666,70.79803921568629
,46.8843137254902,67.45490196078431,,,46.852941176470594,,49.00627450980392,54.009019607843136,62.47450980392157,46.538823529411765,,72.24235294117646,,70.79803921568629
,,,,,,,,,,,52.74313725490197,,,
,,,,,,,,,,,40.44509803921569,,,
,,48.45490196078431,,,,,,56.70313725490196,,,59.77058823529412,72.01529411764704,,
,,52.55294117647058,,,44.667843137254906,,,,,,59.55098039215687,56.12117647058824,,
,,54.04313725490197,,,44.823921568627455,,,57.42156862745098,,,50.32745098039216,69.0635294117647,,
,,44.72941176470588,,,,,,,,,49.6686274509804,,,
,,,,,,,,,,,41.98235294117647,,,
,,,,,,,,52.572156862745096,,,53.84117647058824,69.0635294117647,,
,,43.9843137254902,,,,,,,,,56.476470588235294,,,
,,,,,,,,,,,42.20196078431373,,,
,51.61529411764706,47.70980392156862,,,53.09607843137255,44.84705882352941,56.76588235294118,54.009019607843136,62.47450980392157,58.59882352941176,68.99411764705883,67.2470588235294,,75.06862745098039
,,45.28823529411765,,,,,,60.65450980392156,,,54.93921568627451,74.05882352941175,,
,47.6121568627451,54.04313725490197,,,47.78941176470588,46.59411764705882,55.445098039215694,53.64980392156863,66.4,56.47058823529412,68.77450980392157,56.12117647058824,,
,,,,,,,,,,,49.22941176470589,,,
,,,,,,,,,,,40.66470588235295,,,
,48.52196078431373,,60.10588235294118,,47.78941176470588,,56.76588235294118,,51.7686274509804,,,,56.966666666666654,
,,,,,,,,,,,54.71960784313725,,,
,,41.00392156862745,,,45.292156862745095,46.59411764705882,55.61019607843138,53.47019607843137,,38.97176470588235,69.43333333333334,65.88470588235293,,
,,,,,,,,,,,,,,
39.7764705882353,63.07882352941177,55.34705882352941,,60.10313725490196,60.5878431372549,53.58235294117647,,,57.83529411764707,66.16588235294117,56.476470588235294,71.56117647058822,,73.64509803921568
,,,,,,,,,,,,,,
,,,,,,,,,,,47.6921568627451,,,
38.647058823529406,46.8843137254902,,55.87294117647059,69.68117647058824,57.93450980392157,52.629411764705885,57.59137254901961,54.009019607843136,58.1921568627451,68.53058823529412,,,58.886666666666656,70.79803921568629
,51.06941176470589,55.90588235294118,,55.64823529411765,59.9635294117647,51.99411764705882,54.94980392156863,53.11098039215686,56.94313725490196,56.9435294117647,67.45686274509805,55.44,,60.83333333333333
,,,,,,,,,,,43.3,,,
,,,,,,,,,,,43.08039215686274,,,
,,,,,,,,,,,41.98235294117647,,,
,,,,,,,,,,,,,,
33.87843137254902,58.52980392156863,,48.21333333333334,71.46313725490197,,57.71176470588235,58.25176470588236,54.009019607843136,,,,64.97647058823529,,72.45882352941176
,,,,,,,,,,,,,,
39.52549019607843,44.33686274509804,,56.07450980392157,,,,45.86941176470589,49.33921568627451,,,49.88823529411765,,56.326666666666654,61.07058823529412
,51.79725490196079,49.57254901960784,,72.57686274509804,,61.20588235294117,62.04901960784314,53.64980392156863,,68.29411764705881,,53.39647058823529,58.886666666666656,68.66274509803921
,,51.99411764705882,,,42.79490196078432,,,,,,56.476470588235294,74.9670588235294,,
,,,,,,,,60.1156862745098,,,52.52352941176471,,,
,,,,,,,,,,,43.73921568627451,,,
,,48.64117647058824,,,,,,,,,58.23333333333333,75.19411764705882,,
,,,,,,,,,,,,,,
,,,,,,,,,,,54.71960784313725,,,
,,43.9843137254902,,,,,,52.572156862745096,,,52.52352941176471,,,
,,68.2,,,55.28117647058824,53.26470588235294,56.6007843137255,56.1643137254902,48.02156862745098,60.25411764705882,,67.02,,72.45882352941176
,,52.18039215686274,,,,,,62.0913725490196,,,57.794117647058826,76.32941176470588,,
,49.977647058823536,66.70980392156862,,,52.94,,57.09607843137256,52.931372549019606,61.22549019607843,45.59294117647059,72.28823529411764,67.2470588235294,,46.59803921568627
,,,,,,,,,,,53.84117647058824,,,
,,,,,,,,,,,,,,
,,58.51372549019608,,,44.98,,56.6007843137255,58.85843137254901,,,73.38627450980393,55.6670588235294,,
,,,,,,,,,,,54.5,,,
,44.70078431372549,68.01372549019608,,,43.26313725490196,54.85294117647059,55.77529411764706,51.49450980392157,,43.70117647058824,58.45294117647059,67.70117647058822,,68.66274509803921
46.42745098039215,58.52980392156863,49.57254901960784,56.67921568627452,73.4678431372549,60.9,,63.03960784313725,42.873333333333335,56.94313725490196,63.56470588235294,,69.29058823529411,61.66,71.03529411764706
,,51.24901960784314,,,,,,58.49921568627451,,,49.44901960784314,76.32941176470588,,
,,53.11176470588235,,,,,,57.96039215686274,,,54.71960784313725,50.67176470588235,,
,,,,,,,,,,,,,,
,,51.807843137254906,,,,,,59.21764705882352,,,54.93921568627451,68.83647058823529,,
,57.25607843137255,,,65.22627450980391,60.43176470588235,56.917647058823526,53.29882352941176,55.445882352941176,58.01372549019608,51.74117647058823,,68.83647058823529,,78.39019607843137
,,,,,,,,,,,,,,
30.11372549019608,58.89372549019608,56.27843137254902,,59.212156862745104,60.9,58.66470588235294,53.794117647058826,50.05764705882353,44.80980392156863,63.32823529411764,59.11176470588236,71.1070588235294,,77.20392156862745
,,44.72941176470588,,,,,,65.50392156862745,,,57.794117647058826,74.74,,
,,54.04313725490197,,,45.9164705882353,51.04117647058823,55.61019607843138,53.64980392156863,64.43725490196078,51.50470588235294,68.99411764705883,68.83647058823529,,66.52745098039216
41.78431372549019,57.25607843137255,53.11176470588235,50.02745098039216,68.34470588235294,59.9635294117647,54.21764705882353,57.756470588235295,50.59647058823529,,52.68705882352941,58.892156862745104,,59.31333333333333,73.88235294117646
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,42.42156862745098,,,
47.05490196078431,56.71019607843138,,51.84156862745098,68.12196078431373,,58.8235294117647,60.23294117647059,43.41215686274509,41.41960784313726,68.29411764705881,,69.51764705882353,61.66,58.935294117647054
,,,,,,,,,,,41.76274509803922,,,
,48.70392156862745,,,47.62941176470588,57.31019607843137,53.74117647058824,53.463921568627455,54.90705882352941,56.76470588235294,57.41647058823529,57.57450980392157,67.2470588235294,,73.17058823529412
40.15294117647059,60.16745098039216,52.92549019607843,43.77882352941177,67.89921568627452,59.18313725490196,52.78823529411765,57.09607843137256,50.9556862745098,50.34117647058824,70.89529411764705,47.6921568627451,50.21764705882352,65.71333333333332,74.59411764705882
,,52.55294117647058,,,,,,,,,53.84117647058824,73.83176470588234,,
,,57.20980392156864,,,47.94549019607843,55.96470588235294,55.445098039215694,,62.117647058823536,,69.43333333333334,68.38235294117646,,
,,,,,,,,,,,,,,
,43.97294117647059,52.55294117647058,,,47.477254901960784,48.976470588235294,55.11490196078432,57.42156862745098,,43.70117647058824,57.35490196078432,69.51764705882353,,62.01960784313726
,43.06313725490196,55.34705882352941,,,46.38470588235294,49.92941176470588,57.26117647058824,53.64980392156863,62.65294117647059,56.23411764705882,49.6686274509804,61.11647058823529,,
,,47.70980392156862,,,,,,,,,50.766666666666666,,,
,,,,,,,,,,,49.22941176470589,,,
,,57.95490196078431,,,47.94549019607843,49.45294117647059,53.95921568627451,59.57686274509804,45.70196078431373,41.336470588235294,67.45686274509805,69.51764705882353,,
,,,,,,,,,,,45.49607843137255,,,
,,,,,,,,,,,,,,
,49.43176470588236,,,54.75725490196079,59.18313725490196,53.423529411764704,53.133725490196085,54.009019607843136,57.83529411764707,61.67294117647059,57.35490196078432,61.11647058823529,,79.81372549019608
,,43.9843137254902,,,,,,65.14470588235294,,,55.81764705882353,73.83176470588234,,
,,,,,,,,,,,44.61764705882353,,,
,,58.14117647058824,,,44.667843137254906,,54.61960784313726,57.42156862745098,,,58.892156862745104,69.51764705882353,,
,,,,,,,,,,,,,,
,40.15176470588236,53.4843137254902,,,44.823921568627455,,53.463921568627455,54.90705882352941,,,69.65294117647059,73.83176470588234,,
,,48.64117647058824,,,44.04352941176471,,,64.78549019607843,,,60.20980392156863,64.06823529411764,,
,,,,,,,,,,,44.61764705882353,,,
,,47.70980392156862,,,,,,,,,53.84117647058824,,,
,48.52196078431373,59.44509803921568,,,45.292156862745095,51.83529411764706,55.445098039215694,53.64980392156863,58.905882352941184,51.97764705882352,68.99411764705883,68.15529411764705,,61.78235294117647
,,,,,,,,,,,52.74313725490197,,,
,,49.2,,,,,,59.03803921568627,,,58.23333333333333,49.99058823529411,,
,,,,,,,,,,,,,,
,,,,,,,,61.91176470588235,,,55.81764705882353,61.34352941176469,,
,,,,,,,,,,,,,,
,42.69921568627451,56.46470588235295,,,44.823921568627455,,53.133725490196085,53.64980392156863,,49.84941176470588,69.21372549019608,73.83176470588234,,
,,44.72941176470588,,,,,,65.50392156862745,,,57.57450980392157,75.42117647058822,,
,,,,,,,,,,,42.86078431372549,,,
,,,,,,,,,,,49.88823529411765,,,
,,,,,,,,,,,41.32352941176471,,,
,46.8843137254902,56.27843137254902,,55.64823529411765,60.11960784313725,56.12352941176471,57.426274509803925,,58.37058823529412,56.47058823529412,,46.35764705882352,,52.766666666666666
,,,,,,,,,,,49.88823529411765,,,
,,48.64117647058824,,,,,,60.1156862745098,,,62.405882352941184,56.12117647058824,,
,38.69607843137256,53.11176470588235,,,44.823921568627455,,,57.42156862745098,,,72.94705882352942,59.07294117647058,,
,,,,,,,,,,,,,,
,,,,,,,,,,,53.84117647058824,,,
,,49.38627450980392,,,42.79490196078432,,53.794117647058826,58.319607843137256,,50.55882352941176,67.45686274509805,55.6670588235294,,
,53.43490196078432,55.34705882352941,,,60.11960784313725,53.26470588235294,56.435686274509806,55.805098039215686,58.01372549019608,60.25411764705882,57.35490196078432,47.26588235294117,,77.67843137254903
,,,,,,,,,,,,,,
,48.70392156862745,60.19019607843137,,,54.03254901960784,51.83529411764706,55.445098039215694,55.98470588235294,44.80980392156863,52.923529411764704,,69.51764705882353,,61.307843137254906
,,52.36666666666666,,,,,,57.42156862745098,,,55.81764705882353,75.64823529411764,,
,,49.2,,,45.13607843137255,,,58.319607843137256,,,59.11176470588236,61.34352941176469,,
,,43.42549019607843,,,,,,,,,49.6686274509804,,,
,,54.04313725490197,,,,,,65.50392156862745,,,57.35490196078432,76.10235294117646,,
,,57.95490196078431,,,,,,61.37294117647058,,,58.23333333333333,74.9670588235294,,
,,45.10196078431372,,,,,,63.16901960784313,,,58.23333333333333,61.34352941176469,,
,,,,,,,,,,,,,,
,48.70392156862745,54.41568627450981,,,39.36117647058824,,53.95921568627451,60.47490196078431,61.40392156862745,42.04588235294118,70.53137254901961,69.51764705882353,,
,,52.36666666666666,,,,,,58.49921568627451,,,59.55098039215687,61.34352941176469,,
,,44.72941176470588,,,,,,52.21294117647058,,,57.57450980392157,47.49294117647058,,
,48.88588235294118,53.67058823529412,,50.7478431372549,52.0035294117647,55.17058823529412,48.51098039215687,54.009019607843136,50.69803921568628,58.36235294117647,,54.75882352941176,,71.74705882352941
,41.78941176470589,58.51372549019608,,,46.54078431372549,51.83529411764706,57.59137254901961,53.64980392156863,,47.48470588235294,70.53137254901961,61.11647058823529,,
,,48.64117647058824,,,44.667843137254906,,,61.55254901960784,,,,67.70117647058822,,
,40.15176470588236,55.90588235294118,,,45.44823529411765,45.95882352941176,54.61960784313726,57.96039215686274,,,57.35490196078432,71.33411764705882,,
,40.87960784313726,58.32745098039216,,,44.98,,53.133725490196085,,,,68.55490196078432,57.93764705882353,,
39.4,40.33372549019608,,,54.53450980392157,47.94549019607843,44.84705882352941,56.27058823529412,56.5235294117647,57.3,,,,,
,,,,,,,,,,,53.62156862745098,,,
,43.97294117647059,52.739215686274505,,,47.63333333333333,55.17058823529412,55.77529411764706,59.21764705882352,62.65294117647059,46.06588235294117,68.99411764705883,68.38235294117646,,
,,41.562745098039215,,,,,,,,,46.81372549019608,,,
,40.51568627450981,52.739215686274505,,,44.98,49.92941176470588,49.83176470588235,52.21294117647058,45.70196078431373,,,68.83647058823529,,
,,54.04313725490197,,,44.823921568627455,,,53.64980392156863,,,68.11568627450981,60.20823529411764,,
,36.1486274509804,55.90588235294118,,,42.48274509803922,,56.10549019607844,54.90705882352941,,,74.04509803921569,60.43529411764705,,
,47.6121568627451,55.34705882352941,,,42.79490196078432,49.92941176470588,53.794117647058826,55.98470588235294,,46.538823529411765,55.81764705882353,60.20823529411764,,
,,43.42549019607843,,,,,,,,,49.6686274509804,,,
,,43.9843137254902,,,,,,,,,56.476470588235294,,,
,,45.10196078431372,,,,,,,,,54.93921568627451,68.15529411764705,,
,,43.9843137254902,,,,,,65.86313725490196,,,55.59803921568628,61.11647058823529,,
,,,,,,,,,,,,,,
41.909803921568624,56.892156862745104,53.85686274509804,47.20549019607843,65.44901960784314,47.009019607843136,48.65882352941176,55.445098039215694,55.445882352941176,59.084313725490205,,,48.40117647058823,,69.37450980392157
,,43.42549019607843,,,,,,,,,48.35098039215686,,,
,,,,,,,,,,,47.6921568627451,,,
,,46.5921568627451,,,,,,60.83411764705882,,,58.01372549019608,76.10235294117646,,
37.01568627450981,60.89529411764706,53.85686274509804,52.04313725490197,55.202745098039216,,57.076470588235296,,56.1643137254902,58.37058823529412,63.32823529411764,,,66.99333333333333,77.20392156862745
,,53.4843137254902,,,,,,,,,49.6686274509804,72.24235294117646,,
,,41.93529411764706,,,,,,,,,49.6686274509804,,,
,,,44.98823529411765,51.86156862745098,39.51725490196078,,,,,,,,,
,,,,,,,,,,,45.05686274509805,,,
,52.161176470588245,60.19019607843137,,47.183921568627454,59.80745098039216,55.64705882352941,56.6007843137255,55.445882352941176,56.40784313725491,60.72705882352941,63.94313725490197,45.9035294117647,,78.15294117647059
,,,,,,,,,,,49.44901960784314,,,
,,54.04313725490197,,,44.98,,,,,,66.35882352941178,58.39176470588235,,
,,53.4843137254902,,,44.98,,,57.96039215686274,,,65.48039215686275,71.1070588235294,,
,,,,,,,,,,,49.22941176470589,,,
37.64313725490196,59.98549019607844,51.807843137254906,,69.2356862745098,60.2756862745098,58.8235294117647,55.445098039215694,51.31490196078431,57.12156862745098,63.32823529411764,,55.6670588235294,,76.01764705882353
,37.78627450980392,54.41568627450981,,,43.26313725490196,,54.45450980392157,52.21294117647058,,,58.892156862745104,64.97647058823529,,
,,48.64117647058824,,,,,,,,,59.33137254901961,69.0635294117647,,
,,,,,,,,,,,,,,
36.51372549019608,47.794117647058826,53.11176470588235,45.99607843137255,60.10313725490196,59.18313725490196,54.694117647058825,50.49215686274511,56.882745098039216,,63.32823529411764,58.45294117647059,69.97176470588235,,58.935294117647054
,38.69607843137256,50.317647058823525,,,,,53.794117647058826,59.03803921568627,,,65.2607843137255,74.28588235294117,,
,,,,,,,,,,,52.74313725490197,75.87529411764704,,
,,55.34705882352941,,,40.921960784313725,,53.794117647058826,64.06705882352941,,,49.22941176470589,72.46941176470588,,
,39.42392156862745,58.51372549019608,,,44.667843137254906,,53.794117647058826,54.90705882352941,,,68.99411764705883,50.444705882352935,,
,37.05843137254902,55.90588235294118,,,44.823921568627455,45.95882352941176,53.794117647058826,56.70313725490196,,44.647058823529406,66.13921568627453,70.88,,
